exp_id,Family,Treatment,Replicate,variable,Abundance,Abundance_1,Abundance_2,Predicted_Abundance,q,q2,seed,S,Epsilon,Dominates
2930,F0,SA,SA,SA,0.99999996712042,0.999999981836272,0.984925333700518,0.992462657768396,0.95,0.25,27,200,-0.00753730935202401,-1
2930,F1,SA,SA,SA,0,0,0.0150746515266173,0.00753732576330863,0.95,0.25,27,200,-0.00753732576330863,-1
2931,F0,SA,SA,SA,0,0.0163756255567705,0,0.00818781277838525,0.05,0.35,27,200,0.00818781277838525,1
2931,F1,SA,SA,SA,0.999999989322538,0.983624365391313,0.99999999006909,0.991812177730202,0.05,0.35,27,200,0.00818781159233595,1
2932,F0,SA,SA,SA,0.146666303664527,0.396413832719306,0.0222301050449702,0.209321968882138,0.15,0.35,27,200,0.062655665217611,1
2932,F1,SA,SA,SA,0.85333366635463,0.603586145597835,0.977769887949482,0.79067801677366,0.15,0.35,27,200,0.06265564958097,1
2933,F0,SA,SA,SA,0.513105662896612,0.703842894308043,0,0.351921447154023,0.25,0.35,27,200,-0.161184215742589,-1
2933,F1,SA,SA,SA,0.486894312130656,0.296157096913997,0.999999978981486,0.648078537947742,0.25,0.35,27,200,-0.161184225817086,-1
2934,F0,SA,SA,SA,0.660243866734737,0.0806439140567653,0.650604320298773,0.36562411717777,0.35,0.35,27,200,0.294619749556967,1
2934,F1,SA,SA,SA,0.339756107101515,0.919356062729797,0.349395671318101,0.634375867023949,0.35,0.35,27,200,0.294619759922434,1
2935,F0,SA,SA,SA,0.398057305680184,0.327762464139094,0.770561274153374,0.549161869146234,0.45,0.35,27,200,-0.15110456346605,-1
2935,F1,SA,SA,SA,0.601942678543308,0.672237469996833,0.229438711354986,0.45083809067591,0.45,0.35,27,200,-0.151104587867398,-1
2936,F0,SA,SA,SA,0.535537192587557,0.390514486018332,0.430935112794613,0.410724799406473,0.55,0.35,27,200,0.124812393181084,1
2936,F1,SA,SA,SA,0.464462795876583,0.609485492189368,0.569064878085119,0.589275185137244,0.55,0.35,27,200,0.124812389260661,1
2937,F0,SA,SA,SA,0.824781494618569,0.936007887859778,0.591871877008481,0.763939882434131,0.65,0.35,27,200,-0.060841612184438,-1
2937,F1,SA,SA,SA,0.175218481239069,0.0639921022499789,0.408128100662804,0.236060101456392,0.65,0.35,27,200,-0.060841620217323,-1
2938,F0,SA,SA,SA,0.679809197408263,0.999999969800085,0.217398958395372,0.608699464097728,0.75,0.35,27,200,-0.0711097333105349,-1
2938,F1,SA,SA,SA,0.320190788617872,0,0.782601017381316,0.391300508690658,0.75,0.35,27,200,-0.0711097200727861,-1
2939,F0,SA,SA,SA,0.831323850017152,0.958991566623143,0.395934477644524,0.677463022133834,0.85,0.35,27,200,-0.153860827883318,-1
2939,F1,SA,SA,SA,0.168676141181906,0.0410083966156979,0.604065502016185,0.322536949315942,0.85,0.35,27,200,-0.153860808134036,-1
2940,F0,SA,SA,SA,0.86680423452474,0.961154128533449,0.472616180063806,0.716885154298628,0.95,0.35,27,200,-0.149919080226112,-1
2940,F1,SA,SA,SA,0.133195746737374,0.0388458602463456,0.527383812616158,0.283114836431252,0.95,0.35,27,200,-0.149919089693878,-1
2941,F0,SA,SA,SA,0.158607176327767,0.00104620076260642,0.472047427485084,0.236546814123845,0.05,0.45,27,200,-0.077939637796078,-1
2941,F1,SA,SA,SA,0.841392814895495,0.998953790366929,0.52795255084649,0.763453170606709,0.05,0.45,27,200,-0.077939644288786,-1
2942,F0,SA,SA,SA,0,0.294561731230257,0,0.147280865615129,0.15,0.45,27,200,0.147280865615129,1
2942,F1,SA,SA,SA,0.999999981674305,0.705438246239441,0.999999940114307,0.852719093176874,0.15,0.45,27,200,0.147280888497431,1
2943,F0,SA,SA,SA,0.0565973956292814,0.148398065159758,0.142089982805784,0.145244023982771,0.25,0.45,27,200,0.0886466283534896,1
2943,F1,SA,SA,SA,0.94340258330319,0.851601923112586,0.857909999283003,0.854755961197794,0.25,0.45,27,200,0.0886466221053961,1
2944,F0,SA,SA,SA,0.4406803890183,0.579985875464919,0.632569091791966,0.606277483628444,0.35,0.45,27,200,-0.165597094610144,-1
2944,F1,SA,SA,SA,0.559319585505793,0.420014110021738,0.367430891335428,0.393722500678584,0.35,0.45,27,200,-0.165597084827209,-1
2945,F0,SA,SA,SA,0.44482903769606,0.745588795106048,0.0635734847094249,0.404581139907737,0.45,0.45,27,200,-0.0402478977883231,-1
2945,F1,SA,SA,SA,0.555170923129134,0.254411191107723,0.936426505181929,0.595418848144826,0.45,0.45,27,200,-0.0402479250156921,-1
2946,F0,SA,SA,SA,0.243360084867476,0.437831496059901,0.199450677331331,0.318641086695616,0.55,0.45,27,200,0.07528100182814,1
2946,F1,SA,SA,SA,0.75663990681592,0.562168495184087,0.800549316419618,0.681358905801853,0.55,0.45,27,200,0.075281001014067,1
2947,F0,SA,SA,SA,0.534681198922816,0.87034876428349,0.356908788193642,0.613628776238566,0.65,0.45,27,200,0.0789475773157501,1
2947,F1,SA,SA,SA,0.465318779434909,0.129651221488718,0.643091203971741,0.38637121273023,0.65,0.45,27,200,0.078947566704679,1
2948,F0,SA,SA,SA,0.4732800542887,0.903932774933656,0.297061932126666,0.600497353530161,0.75,0.45,27,200,0.127217299241461,1
2948,F1,SA,SA,SA,0.52671993549758,0.0960671904377766,0.702938052835292,0.399502621636534,0.75,0.45,27,200,0.127217313861046,1
2949,F0,SA,SA,SA,0.899061562911317,0.952334055149498,0.337646847383975,0.644990451266737,0.85,0.45,27,200,-0.25407111164458,-1
2949,F1,SA,SA,SA,0.100938394959896,0.047665929895271,0.662353058227654,0.355009494061463,0.85,0.45,27,200,-0.254071099101567,-1
2950,F0,SA,SA,SA,0.827751594290221,0.850618200156837,0.812995655487061,0.83180692782195,0.95,0.45,27,200,0.00405533353172893,1
2950,F1,SA,SA,SA,0.1722483765854,0.149381685591475,0.187004325298597,0.168193005445036,0.95,0.45,27,200,0.004055371140364,1
2951,F0,SA,SA,SA,0,0,0.19120047554907,0.095600237774535,0.05,0.55,27,200,-0.095600237774535,-1
2951,F1,SA,SA,SA,0.999999983583364,0.999999951974416,0.808799514928026,0.904399733451221,0.05,0.55,27,200,-0.0956002501321429,-1
2952,F0,SA,SA,SA,0,0,0.0134260951303289,0.00671304756516445,0.15,0.55,27,200,-0.00671304756516445,-1
2952,F1,SA,SA,SA,0.99999998217563,0.999999982310957,0.986573894410189,0.993286938360573,0.15,0.55,27,200,-0.006713043815057,-1
2953,F0,SA,SA,SA,0.146460257666599,0.033252336146755,0.330815068920428,0.182033702533592,0.25,0.55,27,200,-0.035573444866993,-1
2953,F1,SA,SA,SA,0.853539707368237,0.966747647713805,0.669184916152304,0.817966281933055,0.25,0.55,27,200,-0.0355734254351821,-1
2954,F0,SA,SA,SA,0.0132935768300186,0.554923238598725,0.00464247144647772,0.279782855022602,0.35,0.55,27,200,0.266489278192583,1
2954,F1,SA,SA,SA,0.986706395932865,0.445076724030998,0.995357510888225,0.720217117459612,0.35,0.55,27,200,0.266489278473253,1
2955,F0,SA,SA,SA,0.479418715097657,0.685187627445294,0,0.342593813722648,0.45,0.55,27,200,-0.136824901375009,-1
2955,F1,SA,SA,SA,0.520581254375656,0.314812364149627,0.99999997799582,0.657406171072724,0.45,0.55,27,200,-0.136824916697068,-1
2956,F0,SA,SA,SA,0.224491892730134,0.286088694843975,0.279257066995681,0.282672880919828,0.55,0.55,27,200,0.058180988189694,1
2956,F1,SA,SA,SA,0.775508096211831,0.713911272307045,0.720742922795718,0.717327097551382,0.55,0.55,27,200,0.058180998660449,1
2957,F0,SA,SA,SA,0.730806251573052,0.564524610828991,0.538094763200959,0.551309687014976,0.65,0.55,27,200,-0.179496564558076,-1
2957,F1,SA,SA,SA,0.269193739864106,0.435475372439607,0.461905223240553,0.44869029784008,0.65,0.55,27,200,-0.179496557975974,-1
2958,F0,SA,SA,SA,0.49986483461872,0.795618287095969,0.221592726620393,0.508605506858181,0.75,0.55,27,200,0.00874067223946096,1
2958,F1,SA,SA,SA,0.500135146623015,0.204381677243406,0.778407265731141,0.491394471487275,0.75,0.55,27,200,0.00874067513573995,1
2959,F0,SA,SA,SA,0.600240747285627,0.931459485758745,0.295966535507815,0.613713010633281,0.85,0.55,27,200,0.0134722633476539,1
2959,F1,SA,SA,SA,0.399759225831611,0.0685404987847208,0.704033443663767,0.386286971224244,0.85,0.55,27,200,0.013472254607367,1
2961,F0,SA,SA,SA,0,0,0.0470744731572864,0.0235372365786432,0.05,0.65,27,200,-0.0235372365786432,-1
2961,F1,SA,SA,SA,0.99999997522157,0.999999971653454,0.952925507256386,0.976462739454921,0.05,0.65,27,200,-0.023537235766649,-1
2962,F0,SA,SA,SA,0.164767183008211,0.526347585464293,0.252422684258926,0.389385134861609,0.15,0.65,27,200,0.224617951853398,1
2962,F1,SA,SA,SA,0.835232791598381,0.473652364726325,0.747577297355189,0.610614831040757,0.15,0.65,27,200,0.224617960557624,1
2963,F0,SA,SA,SA,0.380957592801721,0.137036053673999,0.0770786264823892,0.107057340078194,0.25,0.65,27,200,-0.273900252723527,-1
2963,F1,SA,SA,SA,0.619042389659064,0.86296393277368,0.922921358594067,0.892942645683873,0.25,0.65,27,200,-0.273900256024809,-1
2964,F0,SA,SA,SA,0,0.0984334295688158,0.00148043654936191,0.049956933059089,0.35,0.65,27,200,0.049956933059089,1
2964,F1,SA,SA,SA,0.999999982041094,0.901566561802644,0.998519556624489,0.950043059213568,0.35,0.65,27,200,0.049956922827526,1
2965,F0,SA,SA,SA,0.294127855317698,0.485171713965534,0.258693220820578,0.371932467393056,0.45,0.65,27,200,0.077804612075358,1
2965,F1,SA,SA,SA,0.705872136410137,0.51482826646711,0.74130676056434,0.628067513515725,0.45,0.65,27,200,0.077804622894412,1
2966,F0,SA,SA,SA,0.287102891372652,0.597520138712576,0.209541742878618,0.403530940795597,0.55,0.65,27,200,0.116428049422945,1
2966,F1,SA,SA,SA,0.712897088970449,0.40247984630863,0.79045822943655,0.59646903787259,0.55,0.65,27,200,0.116428051097859,1
2967,F0,SA,SA,SA,0.586735249956524,0.608062431708179,0.647741708920641,0.627902070314411,0.65,0.65,27,200,-0.041166820357887,-1
2967,F1,SA,SA,SA,0.413264733902497,0.391937554065677,0.35225827850166,0.372097916283669,0.65,0.65,27,200,-0.041166817618828,-1
2968,F0,SA,SA,SA,0.552731342802305,0.751288774452273,0.316544400280798,0.533916587366536,0.75,0.65,27,200,-0.0188147554357689,-1
2968,F1,SA,SA,SA,0.447268640666694,0.248711200310822,0.683455585199415,0.466083392755119,0.75,0.65,27,200,-0.018814752088425,-1
2969,F0,SA,SA,SA,0.795404397342631,0.964585482413255,0.729667943780878,0.847126713097066,0.85,0.65,27,200,0.051722315754435,1
2969,F1,SA,SA,SA,0.204595569663234,0.0354145065344105,0.270332034792801,0.152873270663606,0.85,0.65,27,200,0.051722298999628,1
2971,F0,SA,SA,SA,0,0.0594908036420765,0.0613525185505411,0.0604216610963089,0.05,0.75,27,200,-0.0604216610963089,-1
2971,F1,SA,SA,SA,0.999999974065212,0.940509174169395,0.938647442432686,0.939578308301041,0.05,0.75,27,200,-0.060421665764171,-1
2972,F0,SA,SA,SA,0.00828329678899914,0.37278059444971,0,0.186390297224855,0.15,0.75,27,200,0.178107000435856,1
2972,F1,SA,SA,SA,0.991716677585861,0.627219394722938,0.999999984611475,0.813609689667207,0.15,0.75,27,200,0.178106987918654,1
2973,F0,SA,SA,SA,0.180125119628165,0.26627280301799,0.252342387803787,0.259307595410889,0.25,0.75,27,200,0.079182475782724,1
2973,F1,SA,SA,SA,0.819874869338079,0.733727178997802,0.747657594049062,0.740692386523433,0.25,0.75,27,200,0.0791824828146459,1
2974,F0,SA,SA,SA,0.123642213072944,0.443606328930106,0.278507216023426,0.361056772476766,0.35,0.75,27,200,0.237414559403822,1
2974,F1,SA,SA,SA,0.876357764309544,0.556393639280912,0.721492769441808,0.63894320436136,0.35,0.75,27,200,0.237414559948184,1
2975,F0,SA,SA,SA,0.1384451986256,0.309407228079734,0.113621672596195,0.211514450337965,0.45,0.75,27,200,0.073069251712365,1
2975,F1,SA,SA,SA,0.861554755603806,0.69059274780006,0.886378312830511,0.788485530315286,0.45,0.75,27,200,0.07306922528852,1
2976,F0,SA,SA,SA,0.181275287608375,0.240268602358733,0.177849195282368,0.209058898820551,0.55,0.75,27,200,0.027783611212176,1
2976,F1,SA,SA,SA,0.818724698359258,0.759731386763264,0.822150791629877,0.79094108919657,0.55,0.75,27,200,0.027783609162688,1
2977,F0,SA,SA,SA,0.394151554594166,0.694389774036408,0.344734098613074,0.519561936324741,0.65,0.75,27,200,0.125410381730575,1
2977,F1,SA,SA,SA,0.605848435318364,0.305610212437399,0.655265873469237,0.480438042953318,0.65,0.75,27,200,0.125410392365046,1
2978,F0,SA,SA,SA,0.338353313159295,0.539397249225841,0.178420778112518,0.35890901366918,0.75,0.75,27,200,0.020555700509885,1
2978,F1,SA,SA,SA,0.661646662796462,0.460602744041056,0.82157920858757,0.641090976314313,0.75,0.75,27,200,0.020555686482149,1
2979,F0,SA,SA,SA,0.492730162084166,0.717899674954375,0.319919967562391,0.518909821258383,0.85,0.75,27,200,0.0261796591742171,1
2979,F1,SA,SA,SA,0.507269798953885,0.282100299262266,0.680080026050302,0.481090162656284,0.85,0.75,27,200,0.026179636297601,1
2981,F1,SA,SA,SA,0.999999974012747,0.999999951803156,0.999999997299942,0.99999997455155,0.05,0.85,27,200,-5.3880300221465e-10,-1
2982,F0,SA,SA,SA,0.0557124922381239,0.472113910668574,0,0.236056955334287,0.15,0.85,27,200,0.180344463096163,1
2982,F1,SA,SA,SA,0.944287420097716,0.527886079570444,0.999999986576097,0.763943033073271,0.15,0.85,27,200,0.180344387024445,1
2983,F0,SA,SA,SA,0.0862127500877223,0.4723090614559,0,0.23615453072795,0.25,0.85,27,200,0.149941780640228,1
2983,F1,SA,SA,SA,0.913787233884564,0.527690920930068,0.999999971959343,0.763845446444705,0.25,0.85,27,200,0.149941787439859,1
2984,F1,SA,SA,SA,0.999999985411697,0.999999989983413,0.999999980147717,0.999999985065566,0.35,0.85,27,200,-3.46131012740614e-10,-1
2985,F0,SA,SA,SA,0.22687336958771,0.601076665898777,0.000980157568997162,0.301028411733888,0.45,0.85,27,200,0.074155042146178,1
2985,F1,SA,SA,SA,0.773126606680235,0.398923325274415,0.999019824611832,0.698971574943123,0.45,0.85,27,200,0.074155031737112,1
2986,F0,SA,SA,SA,0.161864023701022,0.190850073800606,0.113098349166892,0.151974211483749,0.55,0.85,27,200,-0.00988981221727298,-1
2986,F1,SA,SA,SA,0.838135950357583,0.809149895799481,0.886901632527535,0.848025764163508,0.55,0.85,27,200,-0.00988981380592491,-1
2987,F0,SA,SA,SA,0.428889324162595,0.665239394298229,0.235937714128067,0.450588554213149,0.65,0.85,27,200,0.021699230050554,1
2987,F1,SA,SA,SA,0.571110639526017,0.33476058509656,0.764062245715852,0.549411415406206,0.65,0.85,27,200,0.0216992241198111,1
2988,F0,SA,SA,SA,0.229698324043339,0.559750664876509,0.204357146778136,0.382053905827323,0.75,0.85,27,200,0.152355581783984,1
2988,F1,SA,SA,SA,0.770301588102132,0.440249311353526,0.795642845576463,0.617946078464994,0.75,0.85,27,200,0.152355509637138,1
2989,F0,SA,SA,SA,0.473762960862744,0.709244496764421,0.234850973785836,0.472047735275129,0.85,0.85,27,200,-0.001715225587615,-1
2989,F1,SA,SA,SA,0.526236971124369,0.290755466013877,0.765149016527821,0.52795224127085,0.85,0.85,27,200,-0.0017152701464811,-1
2990,F0,SA,SA,SA,0.506270228136022,0.812676026807042,0.233536070515218,0.523106048661129,0.95,0.85,27,200,0.016835820525107,1
2990,F1,SA,SA,SA,0.493729755345158,0.187323938557648,0.766463921915,0.476893930236325,0.95,0.85,27,200,0.016835825108833,1
2991,F1,SA,SA,SA,0.999999979589576,0.999999987768163,0.999999974583409,0.999999981175786,0.05,0.95,27,200,1.58621005219572e-09,1
2993,F0,SA,SA,SA,0.0443862703298367,0.116473385960413,0,0.0582366929802064,0.25,0.95,27,200,0.0138504226503697,1
2993,F1,SA,SA,SA,0.955613713091664,0.883526594540805,0.999999950630162,0.941763272585484,0.25,0.95,27,200,0.01385044050618,1
2994,F0,SA,SA,SA,0.0730188044373726,0.0522300207320615,0.107514689488573,0.0798723551103173,0.35,0.95,27,200,-0.0068535506729447,-1
2994,F1,SA,SA,SA,0.926981175352709,0.947769959574565,0.892485298130345,0.920127628852455,0.35,0.95,27,200,-0.00685354650025394,-1
2995,F0,SA,SA,SA,0.287628574375425,0.657485203705431,0,0.328742601852716,0.45,0.95,27,200,0.041114027477291,1
2995,F1,SA,SA,SA,0.712371412725703,0.342514782259624,0.999999987853683,0.671257385056654,0.45,0.95,27,200,0.041114027669049,1
2996,F0,SA,SA,SA,0.494181718961412,0.70997925678754,0.150594427652585,0.430286842220063,0.55,0.95,27,200,-0.063894876741349,-1
2996,F1,SA,SA,SA,0.505818264608687,0.290020719642823,0.849405535523911,0.569713127583368,0.55,0.95,27,200,-0.0638948629746811,-1
2997,F0,SA,SA,SA,0.677901063563379,0.546560898335671,0.494645577170261,0.520603237752967,0.65,0.95,27,200,-0.157297825810412,-1
2997,F1,SA,SA,SA,0.32209889358633,0.45343908807793,0.50535440975833,0.479396748918131,0.65,0.95,27,200,-0.157297855331801,-1
2998,F0,SA,SA,SA,0.394610283336539,0.680840130490433,0.214707170893795,0.447773650692114,0.75,0.95,27,200,0.053163367355575,1
2998,F1,SA,SA,SA,0.605389695872214,0.319159833087807,0.785292819342303,0.552226326215055,0.75,0.95,27,200,0.0531633696571591,1
3000,F0,SA,SA,SA,0.436356569041335,0.735516649465902,0.368305146353592,0.551910897909748,0.95,0.95,27,200,0.115554328868413,1
3000,F1,SA,SA,SA,0.563643416772242,0.264483315790188,0.631694833503591,0.448089074646889,0.95,0.95,27,200,0.115554342125353,1
3001,F0,SA,SA,SA,0.731444678351463,0.997077839103854,0.305041529964601,0.651059684534228,0.05,0.05,28,200,-0.080384993817235,-1
3001,F1,SA,SA,SA,0.268555313229713,0.00292214169845923,0.694958430723475,0.348940286210967,0.05,0.05,28,200,-0.080384972981254,-1
3002,F0,SA,SA,SA,0.329162078974504,0.647135742334617,0.535051063555124,0.59109340294487,0.15,0.05,28,200,0.261931323970366,1
3002,F1,SA,SA,SA,0.670837849877651,0.352864244331187,0.464948914330069,0.408906579330628,0.15,0.05,28,200,0.261931270547023,1
3003,F0,SA,SA,SA,0.840441713223862,0.78063647989496,0.759468175923284,0.770052327909123,0.25,0.05,28,200,-0.0703893853147389,-1
3003,F1,SA,SA,SA,0.159558255338107,0.219363497804126,0.24053181374014,0.229947655772133,0.25,0.05,28,200,-0.070389400434026,-1
3004,F0,SA,SA,SA,0.654404445836942,0.999999990276151,0.602113026944937,0.801056508610546,0.35,0.05,28,200,0.146652062773604,1
3004,F1,SA,SA,SA,0.345595521035462,0,0.397886963141262,0.198943481570631,0.35,0.05,28,200,0.146652039464831,1
3005,F0,SA,SA,SA,0.990364528619968,0.994277623424612,0.540076143548893,0.767176883486753,0.45,0.05,28,200,-0.223187645133215,-1
3005,F1,SA,SA,SA,0.00963544966389231,0.00572236052062655,0.459923838149731,0.232823099335179,0.45,0.05,28,200,-0.223187649671287,-1
3006,F0,SA,SA,SA,0.71413132743737,0.999999986995809,0.646892089998192,0.823446038497001,0.55,0.05,28,200,0.109314711059631,1
3006,F1,SA,SA,SA,0.285867795612156,0,0.3531078899958,0.1765539449979,0.55,0.05,28,200,0.109313850614256,1
3007,F0,SA,SA,SA,0.999999987029657,0.999999991002609,0.999999984109922,0.999999987556267,0.65,0.05,28,200,5.26609977846704e-10,1
3008,F0,SA,SA,SA,0.999999982683726,0.969515650568385,0.817291869529883,0.893403760049135,0.75,0.05,28,200,-0.106596222634591,-1
3008,F1,SA,SA,SA,0,0.0304843276286581,0.182708109841432,0.106596218735045,0.75,0.05,28,200,-0.106596218735045,-1
3009,F0,SA,SA,SA,0.999999985293314,0.999999983989077,0.965256623435679,0.982628303712379,0.85,0.05,28,200,-0.0173716815809351,-1
3009,F1,SA,SA,SA,0,0,0.0347433533631886,0.0173716766815943,0.85,0.05,28,200,-0.0173716766815943,-1
3010,F0,SA,SA,SA,0.992193274598491,0.974143272668967,0.999999972723493,0.98707162269623,0.95,0.05,28,200,0.0051216519022611,1
3010,F1,SA,SA,SA,0.0078066902955012,0.0258567104311117,0,0.0129283552155559,0.95,0.05,28,200,0.0051216649200547,1
3011,F0,SA,SA,SA,0.420831552847549,0.647905853018745,0.0104823546010515,0.329194103809899,0.05,0.15,28,200,-0.09163744903765,-1
3011,F1,SA,SA,SA,0.579168435377735,0.352094132025285,0.989517626999027,0.670805879512156,0.05,0.15,28,200,-0.091637444134421,-1
3012,F0,SA,SA,SA,0.599577073632861,0.893568935231076,0.424783204485834,0.659176069858456,0.15,0.15,28,200,0.0595989962255951,1
3012,F1,SA,SA,SA,0.400422913864984,0.106431046783935,0.575216770593937,0.340823908688936,0.15,0.15,28,200,0.0595990051760481,1
3013,F0,SA,SA,SA,0.460938976393186,0.903705366520767,0.0911457957554235,0.497425581138095,0.25,0.15,28,200,0.036486604744909,1
3013,F1,SA,SA,SA,0.539061013710444,0.0962946254169871,0.908854189680808,0.502574407548898,0.25,0.15,28,200,0.036486606161546,1
3014,F0,SA,SA,SA,0.56955432327771,0.749296266640888,0.248912826115443,0.499104546378166,0.35,0.15,28,200,-0.0704497768995441,-1
3014,F1,SA,SA,SA,0.430445650643684,0.250703717447471,0.751087152395209,0.50089543492134,0.35,0.15,28,200,-0.070449784277656,-1
3015,F0,SA,SA,SA,0.325460710867989,0.748137919307478,0.282773016924401,0.51545546811594,0.45,0.15,28,200,0.189994757247951,1
3015,F1,SA,SA,SA,0.67453926356655,0.25186207218241,0.717226737912469,0.48454440504744,0.45,0.15,28,200,0.18999485851911,1
3016,F0,SA,SA,SA,0.830530294739614,0.80991596315617,0.64616139379498,0.728038678475576,0.55,0.15,28,200,-0.102491616264038,-1
3016,F1,SA,SA,SA,0.169469684580125,0.190084026041669,0.353838589259304,0.271961307650486,0.55,0.15,28,200,-0.102491623070361,-1
3017,F0,SA,SA,SA,0.916862864511509,0.960059491417264,0.954908625660448,0.957484058538855,0.65,0.15,28,200,0.040621194027346,1
3017,F1,SA,SA,SA,0.0831371201516541,0.0399404963363495,0.0450913656890146,0.0425159310126821,0.65,0.15,28,200,0.040621189138972,1
